%time,field.frameId,field.point1x,field.point1y,field.point1z,field.point2x,field.point2y,field.point2z,field.point3x,field.point3y,field.point3z,field.point4x,field.point4y,field.point4z,field.point5x,field.point5y,field.point5z,field.point6x,field.point6y,field.point6z,field.point7x,field.point7y,field.point7z,field.point8x,field.point8y,field.point8z,field.point9x,field.point9y,field.point9z,field.point10x,field.point10y,field.point10z,field.point11x,field.point11y,field.point11z,field.point12x,field.point12y,field.point12z,field.point13x,field.point13y,field.point13z,field.point14x,field.point14y,field.point14z,field.point15x,field.point15y,field.point15z,field.point16x,field.point16y,field.point16z
1695985366893172514,0,4576,-2612,11512,3992,-3892,9104,5048,-2576,9968,5960,-3236,11384,4504,-3284,9600,4796,-2812,8892,4344,-2884,9284,5176,-3168,9916,5196,-3944,8216,5660,-3216,9152,5296,-3044,8760,4400,-4240,9064,5996,-2040,11800,4636,-3328,8952,4752,-3632,8704,4844,-3580,9284
1695985366993104248,0,4560,-2624,11464,3992,-3848,9036,4976,-2668,9964,5904,-3236,11376,4524,-3264,9568,4744,-2804,8852,4320,-2784,9276,5268,-3192,9920,5128,-3928,8252,5540,-3180,9176,5240,-3096,8792,4404,-4136,9060,6024,-2144,11816,4560,-3260,8924,4656,-3608,8728,4868,-3636,9244
1695985367093095436,0,4548,-2604,11484,3992,-3928,9052,5064,-2660,9980,5932,-3268,11380,4456,-3208,9624,4748,-2788,8908,4316,-2884,9240,5172,-3172,9892,5184,-3908,8224,5648,-3176,9176,5248,-3048,8844,4388,-4252,9028,5924,-2072,11796,4560,-3264,8968,4736,-3632,8720,4716,-3604,9248
1695985367192824198,0,4564,-2632,11472,4072,-3812,9084,4992,-2608,9980,5852,-3260,11368,4428,-3176,9556,4776,-2788,8860,4312,-2924,9232,5192,-3160,9892,5180,-3912,8216,5664,-3168,9148,5356,-3048,8776,4480,-4248,9028,5964,-2104,11824,4644,-3328,8932,4760,-3684,8716,4872,-3524,9256
1695985367292943752,0,4620,-2636,11452,4012,-3860,9080,4952,-2636,9952,5832,-3296,11368,4552,-3260,9584,4768,-2756,8868,4352,-2880,9236,5248,-3152,9920,5092,-3836,8224,5620,-3156,9160,5260,-3108,8760,4452,-4228,9064,6032,-2140,11860,4596,-3332,8924,4764,-3588,8676,4792,-3588,9248
1695985367393503973,0,4516,-2612,11456,3992,-3808,9076,5028,-2636,9964,5928,-3188,11384,4524,-3136,9564,4764,-2760,8880,4296,-2856,9276,5216,-3192,9872,5196,-3856,8224,5572,-3076,9156,5216,-3040,8784,4496,-4180,9048,5952,-2076,11800,4592,-3344,8948,4768,-3560,8736,4704,-3608,9240
1695985367493164188,0,4524,-2544,11468,4076,-3848,9056,5000,-2672,9952,5928,-3172,11368,4448,-3236,9580,4728,-2880,8844,4236,-2820,9272,5232,-3188,9908,5120,-3876,8292,5576,-3184,9160,5344,-3088,8780,4456,-4212,9060,5964,-1968,11812,4612,-3280,8948,4772,-3620,8744,4784,-3592,9252
1695985367592903632,0,4496,-2564,11480,4040,-3876,9048,4928,-2640,9952,5932,-3228,11372,4488,-3220,9616,4780,-2764,8880,4308,-2792,9276,5184,-3156,9924,5168,-3888,8236,5596,-3156,9152,5200,-2956,8792,4472,-4180,9028,5948,-2028,11824,4624,-3264,8936,4740,-3572,8724,4704,-3596,9232
1695985367693023102,0,4480,-2604,11480,3960,-3856,9072,4964,-2684,9968,5944,-3300,11388,4432,-3268,9580,4744,-2772,8900,4192,-2896,9256,5216,-3120,9912,5124,-3856,8228,5596,-3148,9164,5292,-3064,8748,4428,-4268,9060,5976,-2080,11768,4632,-3272,8940,4760,-3668,8736,4728,-3592,9272
1695985367792989839,0,4596,-2620,11468,4020,-3836,9064,5028,-2692,9980,5944,-3252,11372,4496,-3228,9580,4792,-2736,8896,4328,-2824,9228,5216,-3116,9916,5192,-3896,8204,5588,-3168,9160,5308,-3024,8776,4404,-4200,9048,5972,-2044,11816,4628,-3260,8940,4720,-3700,8720,4832,-3584,9252
1695985367892897670,0,4488,-2644,11496,4028,-3924,9040,5020,-2728,9968,5968,-3252,11372,4520,-3252,9596,4740,-2764,8848,4308,-2836,9220,5096,-3200,9904,5200,-3952,8180,5664,-3208,9152,5300,-2972,8800,4468,-4192,9060,6052,-2048,11816,4584,-3296,8952,4704,-3700,8736,4828,-3564,9216
1695985367992909724,0,4600,-2668,11500,4004,-3928,9080,4984,-2592,9944,5968,-3280,11348,4556,-3204,9580,4700,-2780,8880,4320,-2808,9228,5204,-3160,9868,5196,-3952,8228,5644,-3180,9152,5284,-3052,8772,4472,-4232,9024,6004,-2032,11804,4640,-3308,8960,4756,-3624,8748,4824,-3660,9220
1695985368092975547,0,4524,-2628,11516,4100,-3908,9056,4976,-2684,9980,5892,-3268,11328,4488,-3188,9596,4692,-2808,8848,4292,-2864,9244,5228,-3148,9904,5116,-3940,8220,5632,-3196,9136,5324,-3044,8816,4456,-4236,9044,5940,-2048,11804,4660,-3124,8944,4732,-3624,8696,4792,-3632,9260
1695985368192863934,0,4484,-2636,11480,4008,-3936,9076,5028,-2648,9900,5892,-3224,11368,4564,-3172,9584,4800,-2736,8896,4344,-2856,9260,5260,-3228,9944,5264,-3860,8236,5604,-3196,9156,5320,-3020,8772,4420,-4184,9056,5884,-1976,11788,4552,-3244,8936,4780,-3600,8732,4808,-3572,9232
1695985368292922691,0,4508,-2612,11476,4024,-3884,9060,4988,-2664,9964,5932,-3192,11344,4544,-3252,9572,4700,-2820,8904,4284,-2876,9232,5200,-3092,9884,5184,-3948,8192,5580,-3128,9152,5292,-3112,8768,4480,-4228,9072,6004,-2100,11792,4572,-3244,8952,4712,-3672,8716,4844,-3556,9252
1695985368392895923,0,4584,-2588,11512,3972,-3860,9068,5000,-2640,9976,5868,-3264,11396,4600,-3208,9588,4688,-2744,8860,4376,-2820,9208,5144,-3188,9872,5224,-3968,8212,5580,-3184,9140,5336,-3056,8768,4432,-4264,9040,5840,-2100,11820,4560,-3224,8936,4756,-3588,8736,4836,-3608,9240
1695985368493108210,0,4536,-2564,11468,4104,-3936,9044,5048,-2652,9956,5876,-3268,11380,4536,-3152,9608,4712,-2792,8888,4364,-2860,9212,5172,-3188,9936,5176,-3888,8240,5612,-3148,9180,5256,-3032,8796,4500,-4204,9060,5968,-2072,11796,4604,-3272,8940,4684,-3612,8748,4760,-3596,9264
1695985368593184085,0,4528,-2604,11480,3988,-3912,9064,4940,-2624,9948,5920,-3200,11368,4536,-3252,9600,4792,-2876,8844,4348,-2884,9276,5264,-3156,9904,5208,-3904,8228,5548,-3204,9148,5240,-2988,8792,4504,-4160,9084,5916,-2032,11784,4584,-3216,8916,4716,-3592,8772,4788,-3700,9224
1695985368693265851,0,4516,-2632,11476,4060,-3848,9028,5052,-2696,9984,5932,-3276,11368,4540,-3212,9572,4780,-2820,8872,4256,-2872,9268,5180,-3176,9888,5124,-3892,8216,5584,-3152,9168,5304,-2964,8784,4448,-4252,9060,6000,-2104,11820,4532,-3304,8960,4748,-3616,8736,4836,-3504,9256
1695985368792844099,0,4532,-2552,11456,4032,-3816,9072,5060,-2700,9988,5968,-3292,11372,4504,-3236,9600,4780,-2776,8896,4340,-2832,9236,5208,-3224,9864,5208,-3904,8212,5620,-3172,9164,5288,-3012,8748,4448,-4248,9076,5968,-2068,11828,4592,-3264,8948,4864,-3704,8688,4728,-3560,9276
1695985368893189201,0,4516,-2668,11492,4072,-3912,9084,5044,-2660,9976,5872,-3336,11340,4448,-3232,9556,4740,-2832,8864,4376,-2908,9228,5200,-3220,9936,5184,-3892,8252,5548,-3116,9184,5220,-2956,8760,4440,-4140,9084,5964,-2028,11808,4664,-3300,8940,4772,-3664,8740,4768,-3552,9252
1695985368992911962,0,4532,-2592,11476,4096,-3852,9072,4980,-2788,9980,5924,-3216,11368,4552,-3248,9608,4712,-2780,8876,4296,-2876,9220,5224,-3160,9920,5100,-3916,8228,5572,-3172,9160,5232,-3068,8784,4436,-4148,9092,5904,-2060,11816,4580,-3248,8956,4692,-3580,8704,4908,-3552,9264
1695985369093138981,0,4404,-2648,11488,4124,-3812,9084,4976,-2656,9948,6012,-3172,11384,4568,-3196,9600,4744,-2760,8844,4232,-2832,9232,5120,-3128,9892,5204,-3936,8252,5596,-3200,9176,5288,-2992,8772,4412,-4156,9072,5920,-2116,11804,4720,-3284,8964,4732,-3648,8712,4860,-3616,9264
1695985369193046644,0,4452,-2612,11476,4020,-3896,9032,5024,-2708,9972,5880,-3312,11392,4488,-3104,9580,4784,-2820,8876,4328,-2840,9240,5152,-3152,9876,5096,-3948,8256,5580,-3184,9140,5316,-3016,8768,4408,-4180,9120,5984,-1984,11804,4600,-3204,8940,4692,-3600,8704,4812,-3640,9264
1695985369293151289,0,4456,-2636,11500,4032,-3848,9112,5008,-2648,9968,5916,-3232,11380,4476,-3228,9592,4764,-2712,8880,4212,-2908,9252,5296,-3152,9860,5168,-3908,8184,5592,-3188,9156,5328,-3024,8780,4472,-4128,9080,5920,-2076,11780,4648,-3268,8932,4704,-3680,8716,4764,-3604,9260
1695985369393573804,0,4572,-2676,11508,4052,-3836,9080,4940,-2668,9968,5908,-3256,11380,4556,-3236,9552,4756,-2820,8864,4272,-2916,9252,5176,-3156,9912,5192,-3840,8248,5568,-3132,9172,5308,-2996,8784,4432,-4112,9060,5972,-2024,11824,4664,-3184,8964,4764,-3644,8712,4776,-3592,9208
1695985369493031263,0,4520,-2676,11468,4088,-3900,9028,4976,-2668,9996,5888,-3236,11364,4504,-3184,9596,4724,-2864,8860,4272,-2912,9280,5188,-3156,9880,5168,-3928,8256,5620,-3208,9180,5380,-3056,8780,4404,-4256,9072,6056,-2032,11816,4580,-3332,9000,4752,-3664,8704,4736,-3628,9240
1695985369592836908,0,4640,-2592,11508,4084,-3820,9048,4996,-2652,9944,5864,-3264,11344,4628,-3212,9576,4724,-2724,8904,4264,-2880,9244,5164,-3144,9896,5196,-4016,8196,5572,-3212,9168,5376,-2980,8804,4428,-4208,9044,5880,-2128,11816,4568,-3236,8928,4724,-3724,8728,4804,-3600,9264
1695985369692954644,0,4488,-2556,11496,4028,-3812,9060,5024,-2672,9956,5940,-3260,11372,4540,-3192,9568,4784,-2792,8896,4324,-2908,9272,5188,-3168,9896,5212,-3916,8232,5584,-3224,9172,5304,-3060,8752,4488,-4200,9072,5968,-2100,11804,4584,-3220,8932,4716,-3684,8716,4784,-3588,9280
1695985369792841506,0,4604,-2604,11492,4000,-3904,9032,4924,-2712,9956,5912,-3300,11380,4520,-3184,9552,4720,-2796,8872,4236,-2876,9252,5204,-3120,9908,5120,-3916,8232,5512,-3168,9168,5356,-3060,8820,4452,-4152,9076,5880,-2072,11808,4592,-3264,8968,4680,-3568,8724,4804,-3612,9252
1695985369892957048,0,4460,-2616,11508,4080,-3872,9092,5000,-2676,9976,5920,-3212,11348,4492,-3224,9572,4704,-2764,8872,4316,-2816,9236,5200,-3084,9884,5208,-3884,8220,5632,-3256,9164,5304,-2988,8796,4460,-4224,9072,6008,-2056,11804,4660,-3180,8916,4728,-3664,8720,4760,-3600,9228
1695985369992932865,0,4540,-2696,11504,4052,-3848,9072,4972,-2556,9968,5908,-3272,11336,4480,-3168,9584,4668,-2764,8892,4276,-2900,9248,5152,-3128,9888,5204,-3936,8260,5656,-3092,9184,5264,-3044,8764,4480,-4204,9076,5976,-2020,11800,4616,-3216,8952,4616,-3696,8724,4736,-3552,9244
1695985370093206804,0,4536,-2516,11444,4036,-3848,9076,4980,-2656,9996,5880,-3204,11352,4528,-3224,9572,4780,-2824,8868,4388,-2896,9264,5244,-3224,9888,5220,-3952,8204,5560,-3168,9160,5268,-3028,8828,4376,-4164,9044,6016,-2124,11792,4580,-3256,8936,4724,-3672,8748,4808,-3592,9240
1695985370192996720,0,4544,-2548,11496,4072,-3836,9092,4936,-2636,9952,5956,-3200,11396,4536,-3296,9600,4760,-2812,8840,4304,-2776,9264,5140,-3176,9924,5216,-3932,8236,5552,-3148,9192,5304,-3112,8792,4444,-4212,9084,6016,-2152,11788,4572,-3280,8920,4736,-3608,8672,4768,-3584,9228
1695985370292916205,0,4512,-2548,11484,4048,-3900,9112,4972,-2688,9996,5876,-3304,11356,4508,-3280,9576,4772,-2768,8908,4296,-2860,9284,5164,-3128,9924,5140,-3900,8236,5612,-3160,9160,5336,-3020,8764,4444,-4148,9088,5988,-2000,11800,4608,-3280,8972,4700,-3616,8704,4780,-3628,9204
1695985370393160885,0,4576,-2580,11508,4032,-4012,9064,4964,-2688,9976,5876,-3188,11336,4520,-3152,9580,4756,-2772,8852,4324,-2928,9248,5284,-3208,9900,5136,-3844,8268,5612,-3172,9204,5288,-3072,8764,4372,-4120,9072,5964,-2088,11812,4604,-3312,8952,4716,-3612,8724,4752,-3596,9236
1695985370492837868,0,4496,-2648,11520,4076,-3856,9088,4972,-2668,9952,5916,-3260,11376,4476,-3136,9556,4796,-2772,8904,4300,-2892,9248,5196,-3088,9916,5120,-3876,8244,5496,-3220,9136,5368,-3056,8788,4440,-4268,9080,5920,-2100,11832,4652,-3308,8936,4756,-3592,8748,4696,-3552,9260
1695985370592940752,0,4576,-2572,11520,4096,-3828,9068,5000,-2672,9980,5888,-3248,11372,4484,-3168,9532,4732,-2828,8844,4300,-2844,9244,5164,-3200,9908,5188,-3864,8156,5504,-3252,9152,5340,-3008,8788,4440,-4200,9064,6096,-2016,11816,4608,-3220,8968,4628,-3676,8732,4740,-3628,9256
1695985370693113806,0,4580,-2656,11520,4060,-3904,9084,4920,-2704,9976,5916,-3200,11364,4556,-3272,9580,4700,-2788,8856,4280,-2896,9240,5228,-3184,9888,5116,-3960,8264,5496,-3216,9152,5280,-3048,8792,4304,-4216,9088,5948,-2024,11812,4556,-3256,8956,4740,-3668,8728,4744,-3576,9228
1695985370793381527,0,4552,-2708,11452,4016,-3936,9064,5028,-2680,10012,5856,-3300,11392,4556,-3268,9588,4668,-2792,8892,4380,-2816,9256,5256,-3184,9952,5196,-3920,8252,5576,-3208,9172,5300,-3008,8784,4376,-4216,9044,6040,-2064,11816,4628,-3268,8920,4716,-3620,8708,4856,-3584,9236
1695985370893201142,0,4524,-2644,11484,4076,-3808,9052,5024,-2632,9940,5940,-3280,11352,4560,-3288,9576,4740,-2796,8872,4256,-2888,9252,5216,-3124,9892,5152,-3916,8220,5556,-3152,9152,5248,-2972,8772,4424,-4168,9056,5948,-2100,11804,4696,-3240,8932,4712,-3724,8720,4800,-3608,9248
1695985370992890288,0,4544,-2660,11524,4060,-3812,9040,5080,-2704,9932,5916,-3212,11292,4552,-3288,9600,4764,-2768,8892,4260,-2816,9244,5184,-3120,9896,5096,-3924,8244,5592,-3120,9164,5300,-3060,8772,4396,-4196,9032,5976,-2060,11768,4540,-3284,8916,4752,-3584,8704,4808,-3572,9232
1695985371093260012,0,4560,-2584,11452,4128,-3844,9060,4988,-2704,9928,6120,-3268,11276,4516,-3144,9604,4748,-2788,8900,4308,-2848,9196,5216,-3176,9852,5184,-3896,8200,5592,-3280,9152,5292,-3060,8796,4424,-4208,9044,6032,-2052,11780,4588,-3284,8924,4704,-3644,8748,4700,-3636,9240
1695985371192876073,0,4492,-2584,11504,4028,-3924,9056,4960,-2640,9948,5956,-3228,11356,4480,-3192,9588,4828,-2792,8848,4292,-2812,9292,5248,-3176,9860,5168,-3920,8256,5528,-3196,9156,5360,-3004,8764,4408,-4184,9064,6008,-2064,11776,4648,-3256,8944,4720,-3580,8720,4744,-3664,9240
1695985371292974964,0,4420,-2632,11480,3944,-3916,9048,4996,-2684,9940,5908,-3256,11344,4548,-3136,9588,4720,-2824,8856,4296,-2820,9212,5180,-3172,9936,5136,-3972,8240,5648,-3252,9156,5284,-3064,8772,4516,-4240,9088,5992,-2108,11792,4616,-3256,8936,4760,-3660,8688,4800,-3580,9220
1695985371393170699,0,4636,-2628,11476,3980,-3724,9072,4916,-2548,9832,5920,-3056,11596,4436,-3164,9616,4720,-2744,8932,4336,-2836,9260,5196,-3132,9948,5124,-3944,8228,5536,-3236,9192,5300,-3004,8816,4524,-4236,9068,5964,-2112,11804,4572,-3316,8936,4744,-3700,8756,4756,-3576,9236
1695985371492981205,0,4400,-2604,11572,4036,-3804,9064,4824,-2516,9776,5928,-3212,11628,4548,-3208,9612,4740,-2816,8912,4232,-2772,9268,5100,-3144,9960,5188,-3872,8252,5560,-3224,9164,5304,-3100,8800,4428,-4212,9084,5996,-2040,11820,4664,-3268,8936,4652,-3620,8752,4796,-3568,9220
1695985371592832664,0,4432,-2568,11584,4100,-3828,9100,4720,-2392,9716,5920,-3020,11756,4500,-3188,9612,4748,-2712,8920,4292,-2816,9288,5172,-3180,9988,5172,-3936,8248,5540,-3176,9212,5304,-3020,8816,4428,-4236,9084,5932,-2044,11792,4624,-3244,8972,4764,-3652,8728,4796,-3648,9260
1695985371693235020,0,4452,-2528,11520,4120,-3680,9076,4748,-2356,9672,5920,-3024,11740,4528,-3212,9568,4672,-2756,8916,4184,-2848,9280,5160,-3088,9968,5100,-3892,8212,5568,-3060,9188,5284,-2988,8792,4500,-4208,9080,6024,-2064,11860,4588,-3272,8968,4712,-3524,8736,4856,-3664,9256
1695985371793703082,0,4484,-2572,11496,4276,-3836,9804,4676,-2416,9804,5960,-3100,11748,4468,-3256,9656,4760,-2796,8924,4312,-2856,9292,5240,-3072,10000,5072,-3880,8256,5584,-3160,9208,5304,-2992,8840,4452,-4228,9104,5964,-2104,11820,4588,-3208,8948,4764,-3580,8700,4740,-3580,9188
1695985371893279701,0,4820,-3556,13332,4492,-3812,9996,4736,-2252,9708,5892,-3076,11780,4668,-3192,9572,4812,-2664,8880,4232,-2692,9244,5156,-3092,9968,5232,-3884,8152,5592,-3180,9188,5396,-3020,8840,4448,-4128,9068,5904,-2048,11808,4652,-3252,8944,4648,-3660,8728,4872,-3604,9264
1695985371993116500,0,5440,-3768,13516,5112,-4000,11848,4704,-2304,9732,6080,-3184,11564,4724,-3388,9632,4760,-2716,8912,4272,-2744,9176,5184,-3120,9864,5132,-3916,8240,5612,-3096,9144,5280,-3012,8796,4500,-4160,9064,5944,-2096,11800,4660,-3236,8948,4776,-3660,8716,4828,-3528,9196
1695985372092829574,0,6844,-7004,17868,5884,-4336,13868,4608,-2360,9776,5936,-3188,11676,4752,-3536,9660,4764,-2772,8900,4112,-2800,9164,5216,-3116,9880,5120,-3768,8196,5608,-3112,9180,5296,-2980,8772,4344,-4232,9032,6008,-2044,11808,4600,-3308,8960,4744,-3652,8704,4716,-3656,9236
1695985372192909793,0,9468,-13012,22100,5796,-4072,14472,4356,-2328,9624,5884,-3308,11564,4792,-3544,9596,4716,-2688,8864,3924,-2608,8936,5112,-3084,9772,5080,-3832,8184,5512,-3228,9176,5288,-3060,8808,4444,-4236,9040,6016,-2024,11780,4568,-3272,8964,4820,-3544,8708,4796,-3604,9220
1695985372293158334,0,11272,-17192,23152,5980,-3460,15916,4372,-2216,9756,5956,-3256,11468,5016,-3372,9456,4788,-2504,8864,3932,-2440,8832,5040,-3052,9684,5188,-3800,8064,5616,-3148,9120,5260,-3024,8760,4428,-4112,9012,6100,-2044,11748,4704,-3240,8948,4808,-3644,8748,4840,-3576,9240
1695985372392802993,0,12708,-22128,24208,5788,-3476,15648,4356,-2188,9352,6116,-3376,11128,5252,-3436,9324,4880,-2436,8728,3900,-2388,8528,5088,-2912,9428,5260,-3636,7932,5572,-3048,9068,5408,-2992,8704,4544,-4188,8988,6128,-1984,11656,4780,-3252,8892,4880,-3564,8664,4956,-3660,9220
1695985372493335347,0,12928,-24376,22892,5576,-4068,13224,4516,-2228,9348,6152,-3252,11236,4936,-3480,9552,4836,-2532,8744,4016,-2460,8616,5092,-3044,9408,5164,-3924,8072,5588,-3132,9060,5344,-3056,8692,4512,-4204,8960,6028,-2004,11700,4664,-3268,8936,4840,-3640,8696,4888,-3580,9180
1695985372593449757,0,11972,-15000,23528,4252,-4076,9372,4480,-2340,9164,6004,-3344,11532,4712,-3284,9544,4804,-2704,8784,4156,-2676,8944,5048,-3044,9664,5228,-3856,8144,5608,-3160,9148,5280,-3052,8732,4460,-4216,9000,6028,-2060,11780,4656,-3164,8952,4732,-3588,8744,4828,-3616,9236
1695985372693206655,0,5364,-4532,12724,4096,-3816,9320,4716,-2432,9576,5912,-3196,11668,4600,-3184,9616,4740,-2688,8956,4248,-2672,9168,5120,-3060,9860,5100,-3872,8256,5624,-3240,9156,5308,-2992,8744,4408,-4176,9132,5964,-2116,11804,4596,-3280,8992,4768,-3632,8752,4708,-3580,9308
1695985372793460522,0,4700,-2888,11940,4244,-3808,9384,4784,-2352,9632,6072,-3076,11288,4520,-3132,9652,4816,-2712,8932,4340,-2712,9124,5156,-2912,9708,5100,-3876,8240,5548,-3120,9156,5392,-2988,8744,4448,-4136,9020,5948,-2012,11796,4640,-3224,8948,4736,-3688,8672,4744,-3600,9200
1695985372895189766,0,4476,-2700,11892,4072,-3856,9284,5008,-2596,9852,5988,-3200,11284,4488,-3176,9656,4828,-2676,8932,4308,-2776,9196,5192,-3060,9756,5176,-3912,8280,5580,-3176,9168,5276,-3004,8756,4508,-4164,9056,5972,-2144,11828,4668,-3268,8948,4716,-3616,8700,4884,-3628,9232
1695985372993109834,0,4568,-2700,11744,4120,-3784,9300,5040,-2552,9932,6036,-3292,11300,4504,-3180,9656,4792,-2760,8908,4324,-2776,9196,5240,-2964,9792,5168,-3976,8240,5596,-3124,9132,5308,-2984,8760,4480,-4176,9064,6028,-2136,11800,4628,-3192,8948,4804,-3632,8684,4764,-3648,9192
1695985373093186369,0,4536,-2660,11692,4120,-3812,9272,5036,-2496,9888,6000,-3212,11292,4568,-3188,9628,4760,-2616,8884,4288,-2784,9228,5168,-3044,9804,5240,-3900,8224,5560,-3168,9140,5300,-2952,8764,4412,-4248,9024,5988,-2100,11812,4568,-3232,8956,4784,-3636,8720,4836,-3544,9228
1695985373193115001,0,4632,-2584,11628,4124,-3852,9300,5044,-2592,9892,5972,-3204,11312,4464,-3176,9624,4816,-2708,8920,4224,-2728,9196,5196,-3104,9776,5212,-3892,8196,5648,-3092,9128,5332,-3048,8748,4552,-4224,9040,5984,-2084,11820,4632,-3280,8960,4776,-3556,8692,4912,-3548,9228
1695985373293188138,0,4588,-2616,11656,4176,-3860,9284,5052,-2596,9892,5940,-3224,11300,4500,-3096,9640,4776,-2664,8884,4364,-2708,9196,5276,-3048,9776,5188,-3888,8244,5580,-3212,9116,5344,-3020,8776,4480,-4196,9052,5992,-2032,11792,4616,-3268,8932,4796,-3640,8712,4840,-3552,9272
1695985373392874748,0,4640,-2556,11668,4180,-3856,9236,4988,-2492,9896,5832,-3264,11308,4548,-3164,9652,4772,-2704,8936,4316,-2728,9212,5252,-3024,9788,5172,-3808,8228,5684,-3228,9192,5296,-3060,8752,4468,-4196,9048,5948,-2060,11816,4632,-3268,8936,4808,-3612,8684,4876,-3564,9244
1695985373492994461,0,4536,-2532,11604,4160,-3844,9240,5000,-2560,9908,6036,-3228,11340,4556,-3160,9652,4808,-2668,8896,4356,-2788,9196,5260,-3036,9784,5176,-3912,8232,5648,-3152,9128,5328,-3008,8756,4436,-4180,9072,6020,-2036,11788,4624,-3240,8960,4776,-3576,8676,4792,-3536,9232
1695985373592919511,0,4644,-2552,11636,4096,-3752,9260,4968,-2524,9908,5976,-3284,11320,4528,-3112,9620,4736,-2764,8888,4292,-2744,9200,5188,-3040,9732,5168,-3900,8220,5544,-3108,9172,5336,-3060,8764,4408,-4184,9028,5944,-2084,11804,4604,-3244,8960,4812,-3700,8704,4888,-3556,9248
